id,age,gender,lnincm,lnfincm,isco08,manage,dwtype,tizhi,party,hukou,wide,nwtop,edu,listening,speaking,book,newsp,eread,isei08,siops08,ht,wt,rd1,rd2,rd3
2591,48,0,8.3351116,9.0281391,2330,3,2,1,0,1,5,69,16,1,1,.83333331,.032876711,.016666668,82.410004,62.630001,156,110,.14655241,1.5828397,8.5293808
14409,33,1,7.1316986,7.4191809,5221,3,9,0,0,0,5,69,9,1,1,1,0,0,35.34,48,178,140,.89495349,1.1644757,6.5058351
1939,68,1,8.2943001,8.8050251,1211,2,3,1,1,1,4,85,14,3,3,.41666666,1,.5,73.379997,49,170,110,.56829935,1.1150347,.85213542
1068,41,0,8.1120281,9.0281391,4412,3,9,0,0,0,5,85,12,2,2,0,.02739726,2,27.52,30.049999,154,125,.7268889,1.3876377,3.1368756
271,46,0,6.9087548,7.4191809,9111,3,9,0,0,1,2,43,9,1,1,.16666667,.01369863,.5,16.379999,20,158,125,.94011211,1.3996986,7.8750477
923,44,1,9.7212257,10.414343,3341,2,6,0,0,1,5,85,16,2,2,.16666667,0,4,62.130001,48.810001,171,158,.31665355,1.6442118,2.9290018
7364,46,0,6.0346837,6.9087548,5131,3,9,0,0,0,7,69,6,1,1,0,0,0,25.040001,21.67,150,145,.98142749,1.2175417,3.9292419
4085,45,0,8.0067005,8.5173931,4110,2,6,0,0,1,10,85,14,2,3,.83333331,0,10,43.330002,42.09,163,115,.87129784,1.0310092,1.0782037
9709,55,1,7.9785395,7.9785395,8111,3,3,1,0,1,2,69,9,1,1,0,0,0,35.07,32.25,159,126,.54365289,1.3283507,1.1782506
7947,27,1,8.3351116,7.8244457,5223,3,9,0,0,0,4,69,12,1,1,0,0,1.1666666,28.48,42.779999,167,112,.94110024,1.8070495,2.0057585
13558,50,1,7.4191809,8.8050251,7111,3,9,0,0,0,5,85,9,1,1,0,0,0,33.759998,34.099998,170,128,.76829582,1.2104877,9.2281189
12953,68,0,6.3561077,7.8244457,9210,3,11,0,0,0,0,0,0,1,1,0,0,0,11.74,22.16,150,110,.69630587,1.9287375,5.7323222
7531,28,0,7.6014023,8.3351116,4110,3,2,1,0,1,7,69,14,3,3,.16666667,0,3.3333333,43.330002,42.09,158,92,.058017239,1.5757943,2.7293551
12669,30,0,7.5588646,8.3351116,5230,3,6,0,0,1,4,85,12,2,2,.41666666,.02739726,5,30.9,32.16,155,86,.11110471,1.6774077,4.9896884
9846,51,1,6.7266331,7.4191809,7119,3,6,0,0,0,4,85,9,1,1,0,0,.5,26.92,29.83,160,128,.018219013,1.103532,8.191678
7340,53,0,5.8121386,7.4191809,5221,3,9,0,0,1,2,34,9,1,1,0,0,0,35.34,48,165,120,.057972029,1.5280938,2.3783979
7601,44,1,8.8050251,9.4335642,5221,3,9,0,0,0,1,69,6,1,1,.83333331,.0082191778,3,35.34,48,172,200,.65880752,1.9552109,1.5685738
11036,53,1,10.973946,11.107475,1323,2,6,0,0,1,10,85,12,1,1,.25,.41095892,3,59.889999,53,163,145,.032837201,1.2816621,9.4565392
8725,36,1,7.6014023,7.6014023,8100,3,6,0,0,0,3,69,12,1,1,0,0,0,23.41,32.77,180,120,.05841884,1.6240724,.63861573
6981,56,0,5.1219778,7.4191809,8150,3,6,0,0,0,4,69,9,1,1,0,0,0,16.799999,27.780001,158,118,.84247279,1.9635991,.87524402
9181,80,0,4.1108737,4.1108737,3322,3,3,1,0,1,0,0,9,1,1,0,0,0,57.029999,47,155,105,.91427928,1.3868269,4.3066201
5873,38,1,8.5173931,8.8050251,3352,3,1,1,1,1,10,85,16,2,2,.41666666,0,4,67.110001,52,178,170,.74666071,1.3037562,2.6003451
6430,65,1,8.3351116,9.0281391,7520,3,3,1,0,1,1,40,9,1,1,0,0,0,23.65,38.080002,169,126,.81952477,1.856009,5.735806
7688,50,1,9.0281391,9.0281391,9210,3,11,0,0,0,8,85,0,2,2,0,0,2,11.74,22.16,175,140,.81553352,1.7556664,.61298531
12616,26,1,6.7266331,7.4191809,2512,3,6,0,0,0,8,69,14,2,2,.16666667,1,10,74.660004,51,175,110,.26597399,1.0811865,.89950579
8327,82,0,5.5254531,6.2166061,9200,3,12,0,0,0,0,0,0,1,1,0,0,0,11.87,22.280001,150,80,.642757,1.1380485,.066950358
10530,41,0,6.7266331,7.4191809,7000,3,6,0,0,0,7,69,6,4,1,.41666666,.01369863,.16666667,28.530001,37,160,130,.94843614,1.9588903,5.149631
11542,47,0,8.0067005,8.1120281,9111,3,9,0,0,0,1,16,6,2,1,0,1,1,16.379999,20,155,105,.61867023,1.9118568,5.3761115
13812,77,1,7.4191809,7.4191809,9200,3,12,0,1,0,2,69,6,1,1,0,0,0,11.87,22.280001,170,138,.55369264,1.7475332,4.3543301
3183,49,0,7.8244457,9.0281391,4311,2,3,1,0,1,5,69,16,2,2,.16666667,0,1.5,50.369999,34,160,130,.5192951,1.5422499,6.189477
1979,23,1,0,10.126671,3314,3,6,0,0,1,6,69,16,2,1,.16666667,0,4.1666665,69.760002,51,168,130,.89085227,1.3895521,1.3005106
6363,76,1,5.5254531,8.3351116,9210,3,11,0,0,0,1,34,6,1,1,0,0,0,11.74,22.16,160,120,.1164723,1.3540292,2.4345248
9199,26,0,7.4191809,7.4191809,2221,3,2,1,0,0,8,85,14,3,3,.25,0,5,68.699997,54.049999,160,90,.466896,1.423847,3.5106158
12292,76,1,6.9087548,7.4191809,9200,3,12,0,0,0,0,0,9,1,1,0,0,0,11.87,22.280001,160,110,.14517553,1.9693066,.28933969
11687,85,1,5.3981628,4.9248352,9210,3,11,0,0,0,0,0,6,1,1,0,0,0,11.74,22.16,155,100,.37946731,1.6770922,1.9929566
11847,32,1,7.8244457,8.5173931,5120,3,6,0,0,1,6,69,12,4,4,0,.19178082,1,24.530001,30.98,164,154,.11334247,1.4332092,4.3433108
10648,59,1,4.4347773,6.7266331,9210,3,11,0,0,0,1,34,6,1,1,0,0,1,11.74,22.16,151,100,.55458742,1.7514298,.59839767
13155,30,1,8.5173931,8.5173931,5221,3,9,0,0,0,9,85,12,1,1,0,0,5,35.34,48,168,120,.97716206,1.1504083,2.0937724
13359,58,1,6.0346837,6.0346837,9310,3,9,0,0,0,6,69,9,1,1,.25,0,0,16.389999,18.02,159,85,.073940627,1.6199778,7.4082623
7783,49,0,7.4191809,8.1120281,9210,3,11,0,0,0,1,69,6,1,1,0,0,0,11.74,22.16,163,125,.97060722,1.5492771,4.4749775
3439,39,0,9.0281391,9.0281391,2310,3,2,1,1,1,10,85,18,4,3,1.6666666,.021917809,2,85.410004,78.160004,168,120,.30375969,1.2034814,4.6251993
9938,70,1,7.3138866,8.1608038,8332,3,9,0,0,1,2,69,9,1,1,0,0,2,25.950001,33,175,120,.030612247,1.0365194,9.1920328
432,29,0,0,9.4335642,9621,3,6,0,0,0,4,69,9,2,2,1,.05479452,.5,25.059999,23.129999,153,90,.61347014,1.4942431,9.9202414
6103,46,1,8.1120281,8.1120281,7112,3,9,0,0,0,4,40,6,1,1,0,0,0,22.57,34,176,155,.16572419,1.0861638,.53938526
11525,22,0,0,9.7212257,2421,3,6,0,1,1,2,40,16,4,3,1.6666666,.01369863,3,70.089996,55.799999,165,97,.67146534,1.3400972,2.0809186
214,37,1,9.0281391,9.0281391,2144,2,3,1,0,1,7,69,16,2,4,.41666666,.0027397261,.16666667,77.099998,66,175,140,.027242303,1.186607,2.2424552
14761,37,0,0,7.8244457,5223,3,9,0,0,1,6,69,9,2,1,0,0,2,28.48,42.779999,158,107,.48980239,1.2957343,5.6427059
2264,55,0,0,8.3351116,9200,3,12,0,0,0,2,48,12,1,1,.16666667,0,0,11.87,22.280001,155,120,.55372024,1.797174,2.8208251
2117,47,1,8.8050251,8.8050251,4415,3,2,1,0,1,4,69,14,3,3,.16666667,.82191783,2,42.299999,31,172,130,.75004745,1.1328889,3.8332694
13996,55,1,0,8.3351116,4226,2,1,1,1,0,2,69,12,1,1,0,.038356163,0,39.02,34.240002,170,150,.83019406,1.011286,1.3553209
7964,65,1,0,5.8121386,4311,3,4,1,1,0,0,0,9,1,1,0,.02739726,0,50.369999,34,160,122,.57675475,1.3317353,4.7001171
5448,63,1,8.3351116,9.4335642,5414,3,3,1,0,1,8,85,9,1,1,0,0,.16666667,23.799999,27.889999,164,122,.52344233,1.9154947,8.0568781
14546,28,1,9.4335642,9.5587177,1300,2,6,0,1,1,1,43,14,3,3,.16666667,0,2,65.25,61.150002,187,150,.018089695,1.0980679,3.5027587
7115,34,1,8.1120281,8.1120281,9629,3,9,0,0,0,8,69,12,2,1,0,0,2,27.91,24,175,170,.85825682,1.6927282,8.8083868
11821,65,0,6.2166061,6.7266331,9210,3,11,0,0,0,1,34,6,1,1,0,0,0,11.74,22.16,153,95,.08037772,1.9581666,6.0791197
7907,41,1,7.8244457,7.8244457,9313,3,2,1,0,1,5,43,9,1,1,0,0,1.6666666,15.35,15,170,120,.27026299,1.3129793,2.2260995
3525,31,1,9.0281391,9.7212257,5221,3,9,0,0,0,3,85,9,1,1,.25,0,1,35.34,48,175,130,.18885112,1.3427594,8.3323412
12618,38,1,9.7212257,9.7212257,1120,2,6,0,0,0,10,85,12,1,1,.83333331,0,.5,70.339996,64.510002,173,140,.66349143,1.7444372,5.2279172
10076,33,0,0,8.3351116,5223,3,9,0,0,1,2,43,12,1,1,0,.02739726,1,28.48,42.779999,167,104,.29401216,1.8252906,5.0290165
971,54,0,0,9.0281391,9412,3,4,1,0,1,5,69,12,1,1,.5,.032876711,1,16.5,22,161,130,.46821123,1.5213945,8.1639824
13352,32,0,8.3351116,9.4335642,4311,3,2,1,0,1,9,85,14,2,2,0,0,.5,50.369999,34,150,100,.407985,1.7376814,4.6644826
8192,41,1,8.0067005,9.0281391,4322,2,3,1,0,1,9,85,12,2,2,2,0,6,41.630001,44,177,185,.33192182,1.1098197,5.1906571
42,55,0,8.0067005,8.8050251,4312,2,3,1,0,1,3,50,14,2,2,.083333336,.0027397261,1,57.380001,34,155,103,.48820964,1.5238293,2.5154448
2037,56,1,6.7266331,9.0281391,5414,3,9,0,0,1,7,69,9,1,1,.83333331,.1369863,5,23.799999,27.889999,170,160,.33229303,1.7446434,2.3037448
5144,28,0,9.2104406,9.7212257,2160,3,7,0,0,0,8,69,12,2,2,0,0,2,79.739998,66.519997,170,130,.34798422,1.4680456,1.8001722
7977,71,0,0,0,9200,3,12,0,0,0,3,40,0,1,1,0,0,0,11.87,22.280001,155,70,.036374249,1.5692812,4.8966379
13291,27,1,7.8244457,8.5173931,5221,3,9,0,0,1,10,85,12,2,2,.25,.0027397261,2,35.34,48,170,120,.37189731,1.2412051,7.9438705
5041,85,0,8.0067005,8.0067005,1212,2,3,1,1,1,4,85,14,1,1,0,1,0,74.790001,58,157,129,.48072001,1.7692064,1.8240306
4972,73,0,8.7797117,8.7797117,2330,3,2,1,0,1,3,69,16,1,1,1,.5479452,0,82.410004,62.630001,158,102,.82345927,1.4263017,5.7842722
9084,47,0,7.1316986,7.4191809,5221,1,9,0,0,1,1,69,9,2,2,0,0,.050000001,35.34,48,163,100,.95111549,1.0744572,.5298636
294,32,0,6.9087548,8.8050251,5223,3,3,1,0,1,2,69,16,2,2,.083333336,0,2,28.48,42.779999,163,140,.86786783,1.1339594,1.3582299
4515,52,1,6.0346837,6.0346837,9200,3,12,0,0,0,1,69,0,1,1,0,0,0,11.87,22.280001,170,152,.66912985,1.8386164,6.748672
11860,29,0,6.7266331,8.1120281,8212,3,6,0,0,0,0,0,9,1,1,0,.032876711,1,23.879999,48,150,82,.2847634,1.0800223,1.4840946
1371,48,0,9.7212257,10.637481,1220,2,3,1,0,1,6,85,16,2,2,.58333331,.82191783,2.5,73.709999,54.610001,160,140,.53638631,1.0356638,4.8015156
3612,74,1,4.2626801,4.94876,9200,3,12,0,0,0,1,69,9,1,1,0,0,0,11.87,22.280001,145,95,.3601096,1.1742439,3.0619879
9152,29,0,7.8244457,8.3351116,5142,2,9,0,0,1,3,85,9,1,2,0,0,2,31.08,32,160,126,.72488868,1.6888211,4.0414438
3903,49,0,7.4191809,7.8244457,9629,3,3,1,0,1,0,0,14,1,1,0,0,2,27.91,24,156,140,.10633655,1.2346346,2.4814801
5992,60,1,6.6214056,8.1120281,5414,3,6,0,0,1,1,16,12,1,1,0,.82191783,5,23.799999,27.889999,168,120,.18088615,1.448701,6.3351474
1205,56,0,7.9197197,8.8050251,5131,3,2,1,0,1,7,85,14,1,1,.5,.5479452,3,25.040001,21.67,169,136,.68405682,1.9443951,8.1221857
11791,48,1,6.5037889,6.5037889,9210,3,11,0,0,0,1,69,6,1,1,0,0,0,11.74,22.16,158,93,.79910773,1.2926929,6.3967328
7681,43,0,8.8050251,11.800615,1120,1,6,0,0,1,10,85,14,3,3,2.5,.05479452,3.3333333,70.339996,64.510002,163,125,.0092566358,1.5689749,4.9408169
8542,60,1,6.9087548,6.2166061,9200,3,12,0,0,0,8,69,9,1,1,0,.0054794522,0,11.87,22.280001,160,160,.64067382,1.1955944,2.1711476
8483,36,0,7.4535618,8.4340286,7319,3,6,0,0,0,1,29,6,1,1,0,0,0,30.35,35.060001,160,130,.18661086,1.1398782,4.0844631
3780,50,0,7.4191809,7.4191809,9112,3,3,1,0,1,4,40,9,1,1,0,0,.5,14.21,20,165,140,.18637481,1.7213379,8.1514473
5553,62,1,10.126671,10.973946,1120,1,6,0,0,1,9,85,12,1,2,1,.5479452,4,70.339996,64.510002,170,116,.73524654,1.7192125,9.3198709
1193,27,0,8.6126852,9.0281391,4110,2,4,1,0,1,6,69,16,3,3,.16666667,.7890411,4,43.330002,42.09,167,105,.88936716,1.7137918,1.4222825
13536,44,1,5.9295893,6.7266331,9210,3,11,0,0,0,6,69,6,1,1,0,0,0,11.74,22.16,150,110,.51812166,1.882429,3.6698825
5428,68,0,8.1120281,8.1120281,3322,2,3,1,0,1,3,85,12,1,1,.5,1,1,57.029999,47,158,106,.60868239,1.2063043,4.2100592
10285,60,0,6.5037889,9.3645763,9210,3,11,0,0,0,8,85,9,1,1,1,0,0,11.74,22.16,165,85,.37451077,1.3659372,9.3587074
10251,59,0,7.3783836,0,7322,2,3,1,1,1,4,50,12,1,1,0,0,4,30.49,41.080002,158,114,.99827397,1.223567,2.7718778
6410,69,0,7.6580701,7.1316986,9200,3,12,0,0,0,0,0,0,1,1,0,0,0,11.87,22.280001,150,90,.25056538,1.1189394,1.4935228
2296,66,0,5.5254531,6.3704715,9200,3,12,0,0,0,3,40,0,1,1,0,0,0,11.87,22.280001,160,128,.22941481,1.5992568,8.7337666
12872,65,0,0,0,9210,3,11,0,0,0,1,69,0,1,1,0,0,0,11.74,22.16,150,130,.27513209,1.7725639,3.6195097
7663,31,1,7.4191809,7.8244457,7532,3,6,0,0,0,2,40,12,1,1,0,0,.5,24.879999,41,165,125,.31432924,1.9220005,8.2073164
1619,32,1,8.8050251,9.4335642,2132,2,2,1,1,1,8,69,18,3,3,1.0833334,.16438356,2,78.169998,62.66,165,140,.47855005,1.7842392,6.7316518
14523,27,0,8.0067005,8.5173931,2221,3,2,1,0,0,7,69,14,3,3,.66666669,.05479452,.5,68.699997,54.049999,163,96,.38335708,1.2759044,9.4273357
13410,52,1,7.4191809,8.3351116,5414,2,6,0,0,1,8,85,9,2,2,.16666667,.0027397261,3,23.799999,27.889999,173,110,.36981222,1.6534625,6.7790689
11026,69,0,8.3351116,9.0281391,1114,2,3,1,1,1,8,85,16,1,1,1.6666666,2,0,71.290001,54.880001,163,98,.31884488,1.3004247,7.834115
9042,67,1,6.7266331,0,9313,3,9,0,0,0,3,69,0,1,1,0,0,0,15.35,15,160,97,.98953772,1.5792426,1.1223447
7116,31,1,8.5173931,9.0281391,3339,3,6,0,0,1,6,69,14,3,3,0,0,0,59.889999,42.150002,170,125,.030176638,1.2996359,8.1160126
12515,45,0,7.4191809,8.1120281,3412,3,5,0,1,0,7,85,9,1,1,0,.05479452,2,52.720001,49,153,110,.95545453,1.3825623,1.048149
795,35,1,9.4335642,10.126671,2510,3,3,1,1,1,6,69,18,3,3,7.5,.032876711,6,74.660004,51,172,130,.93997198,1.0092068,2.4170351
10357,28,0,0,9.0281391,4311,3,6,0,0,0,6,69,14,1,1,.16666667,0,5,50.369999,34,160,98,.41066334,1.7233572,9.320056
6444,40,1,8.2943001,8.2943001,8322,3,4,1,1,0,7,69,12,2,2,2,2,4,30.34,30.76,163,140,.069398023,1.5220661,8.2216578
9272,65,0,6.0346837,6.0346837,9200,3,12,0,0,0,0,0,9,1,1,.25,0,0,11.87,22.280001,152,90,.69317728,1.6915865,.92073888
12814,49,0,7.4191809,8.1120281,9313,3,9,0,0,0,4,69,6,1,1,0,0,0,15.35,15,168,120,.5261423,1.0835599,3.9915595
4216,57,0,7.8244457,7.8244457,7200,3,4,1,0,1,0,0,6,1,1,0,0,0,29.809999,40.259998,170,126,.59443307,1.1197851,1.0237657
13011,72,0,6.7266331,7.4191809,2221,3,2,1,0,1,5,85,9,2,1,1.6666666,.08219178,0,68.699997,54.049999,160,140,.54935497,1.7501049,4.0922165
3834,78,0,7.1708884,8.2943001,9300,3,10,0,0,1,0,0,6,1,1,0,0,0,17.530001,18.959999,160,136,.57563293,1.2634343,9.3841877
6299,18,1,0,9.7212257,5414,3,6,0,0,0,4,85,12,2,2,2.5,.0054794522,1,23.799999,27.889999,168,137,.47158447,1.0070561,7.1571441
7544,48,1,9.9443579,10.021315,3333,1,9,0,0,1,9,85,6,4,1,0,0,.33333334,60.439999,47.610001,178,130,.27755079,1.9530399,1.5128751
11651,48,0,5.3439279,7.1316986,5169,3,9,0,0,1,2,69,6,1,1,0,.02739726,0,32.75,22.9,155,130,.38053668,1.2383761,.54924589
13605,43,0,9.2904749,9.7700129,5221,3,4,1,0,1,6,69,12,2,2,.41666666,0,1,35.34,48,167,114,.66111094,1.8616102,.81612271
7163,23,1,8.9227915,9.3645763,7231,3,4,1,0,0,5,50,12,1,1,0,0,10,30.780001,44,165,144,.62047553,1.7684661,1.1881292
6757,37,0,8.3351116,9.7212257,5244,3,6,0,0,0,8,85,9,2,2,10.416667,.64109588,2,38.880001,26,165,116,.71058512,1.9770467,.69567609
7281,69,1,6.2166061,8.1120281,9210,3,11,0,0,0,1,34,6,1,1,0,0,0,11.74,22.16,170,100,.11432277,1.1106071,7.0407977
8968,31,1,7.6422043,8.3351116,2210,3,2,1,0,0,8,85,14,2,2,.16666667,0,1,88.699997,78.010002,175,170,.70343,1.9473233,1.7816457
9926,39,1,7.5144362,8.4834986,4321,3,3,1,0,0,8,69,12,2,2,0,0,2,32.5,30.280001,165,125,.3326053,1.3500359,5.2834563
530,39,0,8.8050251,9.9443579,2423,2,3,1,1,1,3,69,16,2,2,1,1,2,68.550003,55.799999,166,156,.39285702,1.1275152,7.7730927
6132,50,0,6.7266331,8.1120281,7549,3,9,0,0,1,2,69,9,1,1,0,0,1,43.189999,41,158,100,.68879461,1.4354986,9.5347395
13893,39,1,7.4191809,7.4191809,7000,3,6,0,0,0,4,69,9,2,1,.25,0,1,28.530001,37,175,130,.74013484,1.0030451,4.3084121
14265,49,0,6.0346837,7.4191809,9210,3,11,0,0,0,3,48,6,1,1,0,.021917809,0,11.74,22.16,163,120,.52409309,1.5315539,3.0928514
983,62,0,7.4191809,8.1120281,9210,3,11,0,0,0,4,69,6,1,1,.16666667,.04109589,1,11.74,22.16,160,120,.62811404,1.2589948,8.7511673
2091,52,0,8.1120281,8.1120281,3341,2,6,0,0,1,5,85,12,1,1,.25,.02739726,3,62.130001,48.810001,160,106,.57822049,1.1284527,9.4806376
11462,49,0,9.4335642,10.126671,4311,2,3,1,0,1,5,85,16,2,2,0,.04109589,1,50.369999,34,167,150,.8610447,1.548844,9.3260107
11889,50,0,6.7266331,6.7266331,9313,3,9,0,0,0,0,0,6,1,1,0,0,1.5,15.35,15,158,120,.58198041,1.0101763,.17878148
1936,58,0,7.4191809,7.4191809,8100,3,3,1,0,1,1,50,12,2,2,.083333336,1,0,23.41,32.77,160,140,.17161518,1.5925046,.75012392
12048,43,1,8.9227915,9.2104406,7311,3,3,1,0,0,7,69,6,1,1,.16666667,1,0,35.700001,43.52,167,133,.84144074,1.4375507,2.3565485
14009,45,0,8.2297773,8.2297773,5221,3,9,0,0,1,3,69,12,1,1,1,.0027397261,1,35.34,48,168,130,.70586956,1.194003,4.9748049
5288,45,1,8.8050251,9.7212257,2330,3,2,1,0,1,7,69,16,2,2,0,.1369863,2,82.410004,62.630001,170,120,.73609549,1.5699314,4.2260227
5061,70,0,9.2104406,9.2104406,7222,3,3,1,0,1,1,29,9,1,1,2,.065753423,0,33.16,39.959999,143,108,.26213089,1.5851749,1.0345408
3833,43,1,8.2297773,8.5173931,8322,3,9,0,0,1,6,69,9,1,1,0,0,5,30.34,30.76,172,260,.71464831,1.7608253,1.42142
14659,46,0,7.8244457,8.1120281,2221,2,4,1,0,1,5,85,12,2,2,1,0,1,68.699997,54.049999,150,84,.85806489,1.2960501,2.7918801
7587,70,1,8.6277208,9.2203894,1114,2,2,1,1,1,4,85,14,1,1,0,.82191783,3,71.290001,54.880001,165,140,.070790313,1.1658757,4.6254277
10164,80,0,4.2626801,8.5173931,3359,2,5,0,1,0,4,85,3,1,1,0,0,0,64.400002,54.639999,160,117,.29060602,1.9915283,8.4983768
11759,54,1,5.5254531,5.5254531,9210,3,11,0,0,0,0,0,6,1,1,0,0,0,11.74,22.16,163,110,.31240726,1.1853437,9.3322926
5637,85,1,8.3351116,8.8656406,3359,2,2,1,1,1,5,69,9,1,1,2.5,1,.5,64.400002,54.639999,166,150,.81431365,1.6424817,7.521862
8398,37,0,0,7.8244457,9412,3,2,1,0,0,1,34,9,1,1,0,0,.16666667,16.5,22,160,98,.16345176,1.1497493,6.008585
3180,29,1,8.3351116,9.0281391,5221,1,9,0,0,0,5,69,16,3,2,.083333336,.01369863,3,35.34,48,180,145,.3924526,1.4202574,.55894667
7494,31,1,9.0281391,9.0281391,4110,3,3,1,0,1,4,69,16,2,2,1.6666666,.05479452,6,43.330002,42.09,172,136,.41378,1.7488736,2.953203
7745,41,0,7.1316986,8.5173931,7400,3,6,0,0,0,1,16,6,1,1,0,0,0,37.34,41.080002,150,90,.12463368,1.5910044,1.1900303
4019,41,1,7.6422043,8.3351116,7510,2,6,0,0,0,5,69,9,1,1,0,0,.16666667,23.459999,30.110001,175,160,.63689119,1.4568264,1.118659
14056,48,1,9.2904749,9.7212257,9313,2,9,0,0,0,7,85,9,1,1,0,0,0,15.35,15,180,112,.94841927,1.9216104,4.3607836
5704,61,1,8.6996813,9.3057413,1349,2,3,1,1,1,6,69,12,1,1,0,.5479452,4,65.010002,75,170,135,.82876587,1.6760904,5.7132688
3940,45,0,6.129776,8.2297773,7315,3,6,0,0,0,0,0,9,1,1,0,0,0,25.780001,32.48,155,110,.56922692,1.0018528,7.7369637
3287,67,1,8.3351116,9.0281391,1112,2,1,1,1,1,1,85,14,2,3,6.6666665,.98630136,0,78.760002,66.839996,170,140,.92938346,1.7719599,4.4283872
3909,56,0,7.1316986,7.8244457,5221,3,9,0,0,0,2,29,12,1,1,0,0,.083333336,35.34,48,160,125,.58183521,1.5016396,5.549212
6033,73,1,7.6014023,7.6014023,7111,3,3,1,0,0,1,34,6,1,1,0,0,0,33.759998,34.099998,170,140,.58111447,1.4477445,4.3102169
11587,70,0,8.412055,8.412055,3323,3,3,1,0,1,0,0,9,1,1,0,0,0,56.349998,48.860001,150,120,.66728944,1.5970021,4.9217257
8640,32,1,8.5173931,9.2104406,1120,1,6,0,0,1,9,85,12,2,2,.083333336,.0082191778,2,70.339996,64.510002,176,150,.77293324,1.1857227,8.374464
11176,68,1,7.8636513,9.3645763,7543,2,3,1,0,1,2,48,9,1,1,0,0,.033333335,43.189999,38.810001,175,124,.77648854,1.2385161,6.6074882
14432,55,1,5.1219778,5.1219778,6121,3,9,0,0,0,1,69,9,1,1,0,0,0,21.129999,43.529999,165,120,.37587517,1.8827263,3.546392
11266,52,0,6.2166061,6.8218341,9111,3,9,0,0,1,7,85,6,1,1,0,.41095892,1,16.379999,20,160,136,.044503167,1.4475873,5.7931643
12721,61,1,5.0709982,6.2166061,9210,3,11,0,0,0,2,85,6,1,1,0,0,0,11.74,22.16,145,100,.61520952,1.016119,3.0509448
4541,72,0,4.8362818,4.8362818,9200,3,12,0,0,0,0,0,6,1,1,0,0,0,11.87,22.280001,145,80,.11108024,1.2018437,5.7742043
7588,54,0,6.7266331,9.0281391,9622,3,9,0,0,0,1,29,12,1,1,0,.5479452,0,27.91,22.879999,160,120,.26363668,1.1865791,9.5071087
880,42,1,8.3351116,9.0281391,3513,3,6,0,0,0,5,85,14,2,2,1.25,0,2,62.450001,53,175,150,.44351941,1.9675208,9.3738165
13205,28,0,7.1316986,7.4191809,9210,3,11,0,0,0,2,69,6,2,2,.5,.0054794522,0,11.74,22.16,145,80,.53767323,1.4042892,1.8173348
7462,66,1,8.0067005,8.3351116,8121,3,4,1,0,1,0,0,6,1,1,0,0,0,30.32,41.130001,168,106,.45775485,1.6348921,5.0487442
10714,38,0,7.1316986,8.3351116,5131,3,9,0,0,0,8,85,6,1,1,0,0,6,25.040001,21.67,155,165,.10785265,1.4677266,5.1400118
8029,53,0,7.6422043,8.3351116,5246,3,6,0,0,1,5,69,9,1,1,.25,.02739726,2,39.040001,16,168,135,.19436465,1.8888781,6.5561986
6733,54,1,0,8.3351116,4312,3,2,1,0,1,0,0,6,1,1,0,0,.33333334,57.380001,34,171,150,.49598214,1.0608683,7.4825959
6085,68,1,7.8244457,8.5173931,1114,2,3,1,1,0,9,85,12,2,1,0,0,.5,71.290001,54.880001,160,118,.83605987,1.7115219,4.1795869
7631,48,0,8.3351116,9.0281391,9200,3,12,0,0,0,8,85,0,2,2,0,0,0,11.87,22.280001,158,140,.55866611,1.3004532,2.6874049
12602,46,1,7.8244457,9.2104406,5131,1,9,0,0,1,2,40,6,1,1,0,0,0,25.040001,21.67,152,96,.75843376,1.006778,2.7801394
8041,54,1,7.8244457,8.3351116,5221,3,9,0,0,1,4,69,12,1,1,0,0,6.6666665,35.34,48,164,133,.97369301,1.0299944,4.9500375
11217,58,0,8.9873219,8.9873219,2210,3,2,1,1,1,5,85,16,3,2,0,0,2,88.699997,78.010002,172,118,.9529897,1.1409404,6.0260038
9432,68,1,7.4191809,8.1120281,7322,2,3,1,1,1,5,69,9,1,1,0,0,0,30.49,41.080002,170,122,.63642091,1.1434419,2.198962
7184,73,0,6.7266331,6.7266331,9200,3,12,0,0,0,5,69,0,1,1,0,0,0,11.87,22.280001,158,110,.63907057,1.5217863,.32132992
1494,56,0,7.1316986,7.8244457,8152,3,3,1,0,1,0,0,6,1,1,0,0,0,18.030001,30.200001,160,140,.94427699,1.6834759,9.5966196
7388,36,0,9.0281391,9.7212257,5221,2,6,0,0,1,5,50,12,2,1,2.5,0,.16666667,35.34,48,150,94,.71749055,1.4071627,6.1944799
9456,57,1,7.4191809,7.6422043,7110,3,9,0,0,0,1,16,9,1,1,0,0,0,25.940001,34.099998,170,120,.2127983,1.7369126,5.3061733
11985,28,0,0,8.060751,9321,3,6,0,0,0,4,50,9,1,1,.66666669,.0082191778,.5,17.549999,22,160,96,.43610799,1.0659558,4.1920557
3541,53,0,0,6.9087548,9622,3,6,0,0,0,1,16,6,1,1,0,0,0,27.91,22.879999,150,90,.38533694,1.501282,3.0828717
272,55,1,9.7212257,10.126671,5141,3,4,1,0,1,2,69,16,1,2,3,.08219178,1,31.08,32,182,165,.0060124728,1.0641183,4.8188548
3788,44,1,7.6422043,7.6422043,8332,3,9,0,0,1,7,50,12,1,1,0,0,.13333334,25.950001,33,175,150,.12436585,1.8529644,8.1071796
