treat,lninc,gender,age,age2,hukou,fedu,medu,party
0,5.7037826,1,52,2704,1,0,0,0
0,6.9077554,0,45,2025,1,6,0,0
0,5.9914646,0,48,2304,1,0,0,0
0,5.7037826,0,37,1369,1,9,0,0
0,,1,60,3600,1,0,0,0
0,4.4998097,1,64,4096,1,6,0,0
0,,0,69,4761,1,0,0,1
1,6.6846118,0,25,625,1,6,6,0
0,5.2983174,1,27,729,1,9,0,0
1,7.0900769,1,40,1600,1,9,0,1
0,,1,44,1936,1,12,0,0
0,5.2983174,0,62,3844,1,0,0,0
1,7.0030656,0,68,4624,1,6,0,0
0,7.6009026,0,64,4096,1,3,3,1
1,7.1467724,0,48,2304,1,12,12,1
0,6.8023949,1,67,4489,1,3,3,1
0,7.6009026,1,68,4624,1,3,0,1
0,6.8023949,0,60,3600,1,0,0,0
0,6.9077554,0,68,4624,1,0,0,1
0,,0,18,324,1,12,12,0
0,7.0030656,1,61,3721,1,6,0,0
0,,1,62,3844,1,3,0,0
0,6.5510802,0,54,2916,1,3,0,0
1,7.3132205,1,37,1369,1,9,9,0
1,7.6009026,1,31,961,1,6,9,0
0,6.5510802,1,50,2500,1,6,0,0
0,6.5510802,1,37,1369,1,0,0,0
0,7.2442274,0,63,3969,1,0,0,1
0,6.9077554,0,61,3721,1,0,0,1
1,6.9077554,0,39,1521,1,3,12,
0,6.6846118,1,32,1024,1,6,0,0
1,6.6846118,1,31,961,1,14,0,0
1,6.5510802,1,27,729,1,14,0,0
1,6.6846118,0,33,1089,1,12,12,0
1,6.6846118,0,38,1444,1,14,12,0
1,6.6846118,0,29,841,1,12,6,0
1,6.2146082,0,32,1024,1,0,0,1
1,6.7878451,1,24,576,1,6,6,1
0,6.6846118,0,54,2916,1,3,0,1
0,7.1701198,0,58,3364,1,0,0,1
1,7.377759,0,35,1225,1,12,9,1
0,,1,54,2916,1,6,0,0
1,7.0900769,1,34,1156,1,6,6,0
0,6.9077554,1,30,900,1,6,6,0
0,6.8023949,0,66,4356,1,3,0,0
0,6.5510802,0,39,1521,1,0,0,0
1,7.1701198,0,34,1156,1,12,12,1
1,6.6846118,1,42,1764,1,9,12,0
0,6.9077554,0,56,3136,1,9,6,1
0,6.1092477,0,55,3025,1,0,0,1
0,7.0030656,1,40,1600,1,14,6,0
0,7.377759,1,51,2601,1,16,0,1
0,6.9077554,0,24,576,1,6,6,0
0,,1,48,2304,1,16,9,0
0,6.9077554,0,58,3364,1,0,0,1
0,7.0030656,0,58,3364,1,0,0,0
1,7.0900769,1,25,625,1,6,6,0
0,6.9077554,1,37,1369,1,6,6,0
1,,1,22,484,1,9,9,0
0,,0,33,1089,1,6,6,1
0,6.9077554,0,38,1444,1,6,0,0
0,7.2442274,0,45,2025,1,6,0,0
0,7.0030656,1,38,1444,1,6,0,0
0,7.3132205,0,47,2209,1,0,0,1
0,7.495542,0,36,1296,1,6,9,0
0,7.0030656,0,33,1089,1,9,0,0
0,6.6846118,0,51,2601,1,0,0,0
0,,1,60,3600,1,3,0,0
1,6.9077554,1,26,676,1,9,9,0
0,7.189168,0,57,3249,1,0,0,1
0,,1,36,1296,1,0,0,0
1,6.9077554,1,31,961,1,16,6,0
0,5.9914646,1,22,484,1,9,9,0
0,6.3969297,0,33,1089,1,12,6,0
0,6.6846118,0,29,841,1,9,12,1
0,6.8023949,0,28,784,1,12,9,0
1,7.7406645,1,54,2916,1,3,0,1
0,,1,64,4096,0,3,0,0
0,,1,56,3136,1,0,0,0
0,5.7037826,1,32,1024,1,9,9,0
0,6.9077554,0,24,576,0,9,9,0
0,5.9914646,0,50,2500,1,0,0,0
0,6.2146082,1,36,1296,1,12,0,0
1,5.9914646,1,28,784,1,9,6,0
0,6.2146082,1,27,729,0,0,0,0
0,6.5510802,0,27,729,1,6,6,0
0,,1,64,4096,1,0,0,0
0,5.9914646,1,49,2401,1,0,0,0
0,,1,44,1936,1,0,0,0
1,7.3132205,0,36,1296,1,12,9,0
1,7.0900769,0,25,625,1,14,9,0
0,7.130899,1,48,2304,1,9,6,0
0,6.9077554,1,32,1024,1,9,6,0
0,6.6846118,1,47,2209,1,0,0,0
1,7.377759,1,52,2704,1,12,12,1
0,7.377759,0,36,1296,1,9,6,0
0,7.4866133,0,66,4356,1,3,0,1
0,,0,53,2809,1,0,0,1
0,,1,51,2601,1,0,0,
0,,1,33,1089,1,0,0,0
0,6.2146082,1,37,1369,1,6,6,1
0,7.3132205,0,54,2916,1,0,0,0
0,,0,63,3969,1,0,0,0
0,,1,41,1681,1,9,12,0
0,,1,35,1225,1,0,0,0
0,8.6995144,1,32,1024,1,0,0,0
0,,0,21,441,1,6,6,0
0,9.9987974,0,39,1521,1,9,0,0
0,,0,47,2209,1,0,0,0
0,8.5171928,1,56,3136,0,,,0
0,,1,63,3969,0,0,0,0
0,7.0030656,1,42,1764,1,9,9,0
0,,1,44,1936,1,0,0,0
0,7.6009026,0,39,1521,1,9,12,0
0,,0,37,1369,1,0,0,0
0,8.8536654,0,54,2916,1,3,0,0
0,8.8536654,0,45,2025,0,0,0,0
0,6.9077554,1,34,1156,0,6,0,0
0,6.8023949,1,41,1681,1,0,0,0
0,,0,63,3969,1,6,0,1
0,7.0900769,0,25,625,1,9,9,0
0,,1,41,1681,1,6,6,0
0,6.2146082,1,52,2704,1,9,6,0
0,6.9077554,0,55,3025,1,6,0,0
0,5.521461,0,43,1849,1,0,6,0
0,6.6846118,0,42,1764,1,0,0,0
0,6.6846118,0,64,4096,1,0,0,1
0,7.5496092,1,60,3600,1,12,0,1
0,6.6846118,1,41,1681,1,0,0,0
0,6.2915692,0,50,2500,1,6,0,0
0,6.2146082,1,60,3600,1,0,0,0
0,7.3132205,0,35,1225,1,6,0,1
0,5.857933,0,49,2401,1,6,6,0
0,6.5510802,0,63,3969,1,6,0,0
0,6.3969297,0,44,1936,1,0,0,0
0,6.9077554,0,22,484,1,9,14,0
0,,1,18,324,1,9,9,0
0,,1,25,625,,6,6,0
0,5.5984221,0,37,1369,1,12,0,0
0,6.9077554,0,45,2025,1,0,0,1
0,5.7037826,0,54,2916,1,3,0,0
0,6.9077554,0,23,529,1,12,6,0
0,6.363028,1,39,1521,1,16,0,1
0,6.3969297,1,65,4225,1,0,0,0
0,6.5510802,1,43,1849,1,6,0,0
0,5.7037826,0,44,1936,1,,,0
0,6.8023949,0,60,3600,1,0,0,1
0,6.5072775,1,51,2601,1,6,0,0
0,6.49224,1,48,2304,1,6,6,0
0,6.3969297,1,40,1600,1,16,12,0
0,6.3969297,1,68,4624,1,6,6,0
0,6.3969297,0,43,1849,1,6,0,0
0,6.2146082,0,36,1296,1,6,6,0
1,,0,24,576,1,14,12,0
0,,1,65,4225,1,0,0,0
0,6.2146082,0,40,1600,1,0,0,0
0,6.9077554,0,43,1849,0,0,0,0
0,5.9914646,0,47,2209,1,,,0
0,5.9914646,1,43,1849,1,9,6,0
0,6.6846118,1,23,529,1,9,9,0
0,,1,36,1296,1,,0,0
0,5.768321,0,56,3136,1,0,0,0
1,7.7406645,0,66,4356,1,3,0,1
0,5.4161005,0,38,1444,1,0,0,0
0,,0,43,1849,1,9,6,0
0,6.9077554,1,48,2304,1,16,12,0
1,,1,22,484,1,9,9,0
0,,1,61,3721,1,6,0,0
0,6.3969297,1,50,2500,1,0,0,0
1,,1,19,361,1,9,9,0
0,7.0900769,0,38,1444,1,12,9,0
0,5.9914646,0,43,1849,1,9,6,0
1,,1,20,400,1,12,9,0
1,7.6009026,1,29,841,1,12,12,0
0,6.9077554,1,32,1024,1,6,6,0
0,7.6009026,0,40,1600,1,9,0,0
1,6.3969297,0,38,1444,1,0,0,1
0,6.2146082,0,58,3364,1,6,6,0
0,6.2146082,0,32,1024,1,6,0,0
0,6.5510802,0,65,4225,1,0,0,0
0,5.9914646,0,47,2209,1,,,0
0,5.9914646,0,45,2025,1,0,6,0
0,5.5984221,0,69,4761,1,0,0,1
0,6.3969297,1,46,2116,1,6,6,0
0,,1,18,324,1,9,9,0
0,7.1701198,1,22,484,1,9,12,0
0,6.7912216,0,36,1296,1,9,6,0
0,6.4769726,0,68,4624,1,3,0,0
0,6.2146082,0,40,1600,1,6,0,0
1,7.4383836,0,35,1225,1,12,12,1
0,6.9077554,1,32,1024,1,6,6,0
0,7.2861919,0,35,1225,1,9,9,1
0,7.3132205,0,43,1849,1,9,0,1
0,8.2940493,0,41,1681,1,9,0,0
1,7.1701198,1,33,1089,1,9,6,0
0,5.2983174,1,44,1936,1,6,0,0
0,7.1701198,1,22,484,1,9,12,0
0,6.7475867,1,46,2116,1,3,0,0
0,7.6009026,0,43,1849,1,6,6,0
0,6.2146082,0,37,1369,1,14,12,0
0,,0,35,1225,1,9,6,0
0,5.9661469,1,58,3364,1,6,0,0
0,,1,53,2809,1,6,0,0
0,6.1092477,0,38,1444,1,3,6,0
0,5.7037826,0,33,1089,1,9,0,0
0,5.0751739,0,40,1600,1,0,0,0
0,5.857933,1,58,3364,1,,0,0
0,5.9914646,1,35,1225,1,12,9,0
0,5.3278761,0,50,2500,1,6,9,0
0,5.0751739,1,69,4761,1,,,0
0,,1,67,4489,1,0,0,0
0,,1,42,1764,1,9,,0
0,6.2146082,1,40,1600,1,0,0,0
0,,1,68,4624,1,0,0,0
0,6.6846118,0,40,1600,1,12,12,0
0,6.8023949,0,49,2401,1,6,0,1
0,,1,44,1936,1,0,0,0
0,6.3969297,1,45,2025,1,0,0,0
0,,1,36,1296,1,12,14,0
0,6.2915692,0,59,3481,1,0,0,0
0,6.0637851,0,66,4356,0,6,,0
0,6.0822191,0,35,1225,1,6,6,0
0,5.9914646,1,32,1024,1,9,9,0
0,6.2146082,1,37,1369,1,0,0,0
0,6.9077554,0,54,2916,1,0,,1
0,6.3279366,0,35,1225,1,0,0,0
0,6.1312265,0,66,4356,1,0,0,0
0,5.9914646,1,34,1156,1,6,0,0
0,6.7393365,1,46,2116,1,6,6,1
0,6.3969297,1,54,2916,1,0,0,0
0,8.1605186,0,40,1600,1,0,0,0
1,6.8023949,0,40,1600,1,6,6,1
0,6.5510802,1,35,1225,1,0,6,0
0,5.7037826,1,26,676,1,9,9,0
0,5.9914646,1,37,1369,1,12,12,0
0,,1,35,1225,1,9,6,0
1,7.3460102,0,38,1444,1,14,12,1
0,,1,53,2809,1,6,6,0
0,,1,33,1089,1,6,6,0
0,6.2146082,1,58,3364,1,,0,0
0,6.2915692,0,50,2500,1,6,0,0
0,6.2146082,1,60,3600,1,0,0,0
0,5.9914646,1,41,1681,1,6,6,0
0,,1,56,3136,1,0,0,0
0,,1,63,3969,1,6,0,0
0,5.9914646,0,31,961,1,,6,0
0,6.7912216,0,49,2401,1,6,0,1
0,6.2915692,0,32,1024,1,6,,0
0,5.857933,1,35,1225,1,,,0
0,,1,33,1089,1,6,12,0
0,,1,63,3969,1,0,0,0
0,5.4380794,0,45,2025,1,0,6,0
0,6.0161572,0,34,1156,1,6,0,0
0,6.2146082,0,38,1444,1,,0,0
0,5.7037826,1,31,961,1,6,0,0
0,5.4722705,1,52,2704,1,6,0,0
0,7.4383836,0,49,2401,1,6,0,1
0,6.6720328,0,66,4356,1,,0,1
0,,1,66,4356,1,6,0,0
0,,1,29,841,0,6,6,0
0,,1,30,900,0,12,6,0
0,5.9939613,0,61,3721,1,6,0,0
0,,1,37,1369,0,0,0,0
1,6.6846118,0,39,1521,1,0,0,1
0,6.5220928,0,41,1681,1,14,6,0
0,5.2983174,1,28,784,1,0,6,0
0,,1,33,1089,0,6,6,0
1,6.6846118,1,35,1225,1,6,6,0
0,,0,35,1225,0,0,0,0
1,6.5510802,1,44,1936,1,0,0,1
0,6.4769726,1,40,1600,1,0,0,0
0,,1,30,900,0,6,6,0
0,,1,33,1089,1,9,9,0
0,,1,29,841,0,0,6,0
0,,0,45,2025,1,6,0,1
0,6.5510802,0,47,2209,1,0,0,0
1,6.9275579,0,65,4225,1,3,0,1
0,,1,49,2401,0,0,0,0
0,6.2146082,0,31,961,1,6,12,0
0,6.2146082,1,66,4356,1,0,0,0
0,,1,28,784,1,9,6,0
0,6.7093043,1,63,3969,1,0,0,0
0,6.6846118,1,34,1156,0,6,0,0
0,10.308952,0,53,2809,1,6,6,0
0,,0,51,2601,0,6,6,0
0,6.3099184,1,47,2209,1,9,6,0
1,6.5510802,1,66,4356,1,0,0,1
0,,1,31,961,0,6,0,0
0,,1,56,3136,1,6,0,0
0,6.877296,0,68,4624,1,3,0,1
0,6.9077554,0,44,1936,1,0,0,1
0,7.6009026,0,33,1089,0,6,0,0
1,6.8023949,1,62,3844,1,0,0,1
0,6.6846118,0,22,484,1,12,12,0
0,5.2983174,1,49,2401,1,16,9,0
1,7.6009026,0,58,3364,1,3,0,1
1,,1,47,2209,1,6,6,0
0,6.3784261,1,63,3969,1,0,0,1
0,7.6009026,1,24,576,1,14,14,0
1,8.6995144,0,57,3249,1,6,0,1
1,7.6009026,0,31,961,1,16,14,0
0,6.2146082,0,60,3600,1,0,0,1
0,,0,27,729,1,9,9,0
1,8.5171928,1,30,900,1,14,14,0
0,6.9077554,1,67,4489,1,12,0,0
0,6.5510802,1,35,1225,1,9,6,0
0,7.6009026,0,41,1681,1,12,12,0
1,8.1605186,0,32,1024,1,12,12,0
1,6.9077554,1,40,1600,1,6,6,0
0,,1,41,1681,1,0,0,0
0,6.9077554,1,43,1849,1,0,0,1
0,7.3132205,0,68,4624,1,0,0,1
0,6.5510802,0,21,441,0,9,12,0
1,7.3132205,0,46,2116,1,,0,1
0,6.4614682,0,43,1849,1,6,6,1
0,,1,38,1444,1,6,0,0
1,6.9077554,1,36,1296,1,6,9,0
0,,1,22,484,1,14,12,0
0,6.6200733,0,43,1849,1,6,0,0
0,6.3969297,1,36,1296,1,9,6,0
1,6.3456364,1,63,3969,1,16,6,0
1,7.495542,0,31,961,1,12,9,0
0,6.9077554,0,39,1521,1,12,9,0
0,6.9077554,1,26,676,1,6,12,0
1,,0,23,529,1,12,14,0
0,6.3969297,1,20,400,1,12,12,0
1,7.130899,1,64,4096,1,0,0,1
1,7.2442274,0,58,3364,1,6,0,1
0,6.9077554,0,54,2916,1,12,0,1
0,5.9914646,1,57,3249,1,6,0,0
0,,1,41,1681,1,6,0,0
0,6.3969297,1,55,3025,1,0,0,1
0,6.2146082,0,36,1296,0,6,,0
0,5.7037826,0,30,900,1,6,0,0
0,,1,66,4356,1,,0,0
0,6.3716121,1,64,4096,1,6,0,0
0,6.2146082,1,41,1681,1,6,0,0
0,,1,50,2500,1,6,0,0
1,6.9077554,0,64,4096,1,0,0,1
0,7.0900769,0,63,3969,1,,,0
0,6.9077554,0,20,400,1,12,12,0
0,,0,31,961,1,9,9,0
0,5.9914646,1,58,3364,1,0,0,1
0,6.2146082,1,53,2809,1,3,0,0
0,6.253829,0,63,3969,1,6,0,0
0,6.9077554,0,52,2704,1,0,0,1
0,6.8023949,0,68,4624,1,,,1
0,,1,46,2116,1,6,6,0
0,,1,57,3249,0,0,0,0
0,6.1312265,0,59,3481,1,6,0,0
0,6.5510802,0,37,1369,1,0,0,0
0,6.9077554,1,44,1936,1,0,0,0
0,7.0900769,1,45,2025,1,14,6,0
0,5.0106354,1,33,1089,1,12,9,0
0,6.4297194,1,21,441,1,6,6,0
0,7.495542,0,38,1444,1,6,6,0
0,8.0063677,0,18,324,0,9,6,0
1,6.7334018,0,26,676,0,12,9,0
0,6.5510802,0,34,1156,1,12,9,0
1,6.5510802,1,27,729,1,9,9,1
0,,0,55,3025,1,6,6,1
1,7.5336938,0,49,2401,1,6,6,1
0,7.0030656,0,47,2209,1,9,6,1
0,5.7037826,1,54,2916,1,0,0,0
0,6.6846118,1,47,2209,1,6,6,0
1,6.6846118,1,34,1156,1,0,6,0
0,6.8023949,1,39,1521,1,12,12,0
1,6.8906093,0,41,1681,1,0,6,1
0,7.0030656,0,58,3364,1,0,0,1
0,,1,48,2304,1,0,0,0
0,,1,63,3969,1,0,0,0
0,6.9077554,0,57,3249,1,0,0,0
0,,0,49,2401,1,6,0,1
0,,0,48,2304,1,12,0,0
0,,1,45,2025,1,6,6,0
0,6.6846118,1,43,1849,1,6,0,0
1,6.6846118,0,41,1681,1,12,6,1
1,7.1701198,1,59,3481,1,0,0,1
0,,1,45,2025,1,0,0,0
0,,1,27,729,1,9,6,0
1,7.0030656,1,40,1600,1,6,0,0
0,,1,27,729,1,6,6,0
0,7.0900769,0,40,1600,0,0,0,0
0,3.713572,1,48,2304,1,6,6,0
0,9.2103405,0,54,2916,1,3,0,0
0,,1,53,2809,0,0,0,0
1,7.3132205,1,33,1089,1,9,6,0
0,5.7990928,0,45,2025,1,,,0
0,6.9077554,0,44,1936,1,6,0,1
0,5.9914646,1,45,2025,1,0,0,0
0,5.8861041,0,53,2809,1,0,0,1
0,,1,50,2500,1,6,0,1
0,,1,35,1225,1,6,0,0
1,7.544332,0,26,676,1,6,6,0
0,6.9077554,0,37,1369,1,6,6,0
0,,1,43,1849,1,3,0,0
0,6.2146082,1,46,2116,1,6,0,0
0,7.0900769,0,35,1225,1,16,9,0
0,6.6592941,0,31,961,1,9,6,0
0,,0,21,441,1,12,6,0
0,,1,51,2601,1,0,0,0
0,6.5510802,1,23,529,1,6,0,0
0,6.5510802,1,19,361,1,0,0,0
0,,1,31,961,1,0,0,0
0,6.3279366,0,37,1369,1,0,0,0
0,,0,66,4356,1,0,0,0
0,6.3969297,0,40,1600,1,6,6,0
0,6.9077554,0,37,1369,1,,,0
0,,1,63,3969,1,,0,0
0,,0,43,1849,1,0,0,0
0,4.6051702,1,57,3249,1,0,0,1
0,,1,39,1521,1,6,0,0
0,,0,49,2401,1,0,0,0
0,6.7452364,0,36,1296,1,9,0,0
0,6.3969297,0,31,961,1,0,0,0
0,,1,56,3136,1,0,0,0
0,,1,39,1521,1,0,0,0
0,,1,43,1849,1,,,0
0,5.521461,1,28,784,1,12,0,0
1,7.6962128,0,52,2704,1,0,0,1
1,6.9077554,0,33,1089,1,6,0,0
0,6.3716121,0,48,2304,1,6,0,0
0,,1,52,2704,1,0,0,0
0,6.6846118,0,29,841,1,9,12,1
0,5.4380794,1,31,961,1,12,12,0
1,6.8669333,1,31,961,1,12,12,0
0,6.9077554,0,34,1156,1,6,6,0
1,6.9077554,0,35,1225,1,12,9,0
1,6.8023949,1,33,1089,1,12,9,0
0,7.1701198,0,44,1936,1,6,0,0
0,6.8023949,0,25,625,1,6,0,0
0,,0,63,3969,1,6,0,0
0,,1,31,961,1,9,6,0
0,,1,50,2500,0,0,0,0
0,6.8023949,1,23,529,1,9,0,0
0,6.5510802,1,41,1681,1,6,0,0
0,6.9077554,0,40,1600,1,0,0,0
0,,1,35,1225,1,6,6,0
0,,1,51,2601,0,0,0,0
0,7.0475173,0,63,3969,1,0,0,1
0,7.0900769,0,65,4225,1,3,0,1
0,7.0900769,0,63,3969,1,3,0,0
0,5.7037826,0,20,400,0,6,0,0
0,5.9914646,1,51,2601,1,6,0,0
0,,1,37,1369,0,0,0,0
0,,1,54,2916,0,0,0,0
0,,1,47,2209,0,0,0,0
0,7.3132205,0,46,2116,1,0,0,1
0,,1,39,1521,1,0,0,0
0,7.0900769,1,60,3600,1,0,0,0
0,,1,28,784,1,9,6,0
0,,0,50,2500,1,,0,0
0,6.9077554,0,52,2704,1,0,0,1
0,6.5510802,0,61,3721,1,0,0,1
0,,0,31,961,1,0,0,0
0,6.856462,0,31,961,1,6,6,1
0,,0,18,324,0,12,12,0
0,5.9914646,1,20,400,1,9,12,0
0,,1,41,1681,1,0,0,0
0,6.9077554,0,40,1600,0,0,0,0
0,,1,59,3481,1,,,0
0,5.7037826,0,41,1681,1,6,12,1
0,,1,20,400,0,6,12,0
1,6.5510802,1,29,841,1,9,9,0
1,5.9914646,1,37,1369,1,12,12,0
0,,1,41,1681,1,,,0
0,,0,48,2304,1,3,12,0
0,,0,46,2116,1,,,0
0,5.3375382,1,33,1089,1,9,0,0
0,6.363028,1,39,1521,1,,0,0
0,6.3969297,0,47,2209,1,12,6,1
0,6.3969297,0,25,625,1,12,6,0
0,,1,35,1225,1,9,6,0
0,4.3820267,1,30,900,1,9,9,1
0,5.5606818,1,26,676,0,6,0,0
1,,1,21,441,1,12,12,0
0,5.7037826,0,53,2809,1,6,0,0
0,7.0900769,0,26,676,1,12,12,0
0,5.7037826,0,40,1600,1,6,6,0
1,6.9077554,1,39,1521,1,9,6,1
0,6.9077554,0,37,1369,1,9,0,0
0,5.9914646,0,67,4489,1,6,0,0
1,6.7452364,1,68,4624,1,6,0,0
0,6.3969297,1,67,4489,1,0,0,0
0,7.0900769,1,35,1225,1,12,9,0
0,6.4769726,0,40,1600,1,6,6,1
1,6.6846118,0,69,4761,1,3,3,1
1,6.6066504,1,51,2601,1,12,12,0
0,6.7274318,0,66,4356,1,6,0,0
0,,1,33,1089,1,0,12,0
0,5.2983174,1,30,900,1,9,6,0
0,6.2728772,0,54,2916,1,6,0,1
1,6.5510802,0,53,2809,1,6,6,0
0,5.3375382,0,32,1024,1,9,9,0
0,6.2146082,1,55,3025,1,0,0,0
0,6.6200733,0,30,900,0,9,0,0
0,6.5161929,1,54,2916,1,0,0,0
0,5.857933,0,46,2116,1,6,0,0
0,6.5072775,0,66,4356,1,0,0,1
0,6.9077554,1,39,1521,1,9,9,0
0,7.0030656,1,51,2601,1,0,0,0
0,6.84588,0,36,1296,1,9,9,0
0,6.9077554,1,49,2401,1,12,9,0
0,6.1092477,1,60,3600,1,,,0
1,6.6200733,0,32,1024,1,6,6,0
0,6.3099184,1,48,2304,1,0,0,0
1,6.9077554,0,31,961,1,12,6,0
0,6.3969297,1,52,2704,1,6,0,0
0,4.6051702,1,59,3481,1,0,0,0
1,6.6200733,1,57,3249,1,0,0,0
0,7.3132205,0,32,1024,1,6,9,1
0,5.9914646,1,67,4489,1,0,0,0
0,5.9661469,1,52,2704,1,0,0,0
0,5.480639,1,57,3249,1,,,0
1,7.8240461,0,34,1156,1,6,6,0
0,5.9914646,0,44,1936,1,6,0,0
1,6.9077554,1,32,1024,1,12,12,0
0,6.3969297,1,48,2304,1,9,6,0
0,5.9914646,1,48,2304,1,6,6,0
1,,0,62,3844,1,12,0,0
0,,0,40,1600,1,9,12,0
0,4.6051702,1,38,1444,1,0,6,0
0,6.2146082,1,31,961,1,14,12,0
0,,1,34,1156,1,,0,0
0,,1,36,1296,1,14,14,0
0,6.1092477,0,55,3025,1,,0,0
0,7.1701198,0,59,3481,1,3,0,1
0,6.4614682,1,53,2809,1,9,0,0
0,5.9914646,1,35,1225,1,12,6,0
0,,1,40,1600,1,9,9,0
0,6.3969297,0,38,1444,1,12,9,0
0,6.3969297,0,69,4761,1,0,0,1
0,5.7333412,1,65,4225,1,9,6,0
0,5.9107966,1,37,1369,1,9,0,0
1,6.6240654,1,22,484,1,14,9,0
0,5.8636312,0,51,2601,1,6,6,0
0,7.1701198,0,68,4624,1,16,0,1
0,7.4650826,0,69,4761,1,0,0,1
0,6.779922,0,57,3249,1,,,1
0,5.8861041,1,33,1089,1,12,6,0
0,,1,63,3969,1,,,0
0,6.2146082,0,48,2304,1,9,9,0
0,6.8023949,0,50,2500,1,6,6,0
0,5.9914646,0,31,961,1,9,0,0
0,6.6200733,0,63,3969,1,3,0,0
0,,1,48,2304,1,,,0
0,5.9914646,1,36,1296,1,12,9,0
1,7.1701198,1,58,3364,1,0,0,1
0,5.521461,1,36,1296,1,6,0,0
0,6.5930448,0,58,3364,1,0,0,0
0,5.2983174,0,46,2116,1,,6,0
0,,1,25,625,1,6,6,0
0,,1,35,1225,1,9,6,0
0,,1,54,2916,1,0,3,0
0,6.2146082,1,45,2025,1,6,6,0
1,6.7334018,0,39,1521,1,9,6,0
0,6.6846118,0,19,361,1,,,0
0,6.0867748,1,45,2025,1,12,0,0
0,,1,61,3721,1,0,,1
1,6.8023949,0,53,2809,1,6,0,1
0,,0,46,2116,1,9,6,0
1,6.5250297,0,33,1089,1,12,9,0
0,6.6200733,0,38,1444,1,3,0,0
1,6.6846118,1,36,1296,1,14,12,1
0,,1,46,2116,1,6,0,0
0,,0,59,3481,1,0,,0
0,,0,44,1936,0,0,0,0
0,6.9077554,0,50,2500,1,12,0,0
0,5.0106354,1,40,1600,0,0,0,0
0,6.3969297,1,34,1156,1,6,9,1
0,5.9914646,0,39,1521,0,6,0,0
0,7.3132205,0,38,1444,0,6,6,1
0,3.9120231,1,48,2304,1,9,12,0
0,6.6846118,1,34,1156,1,6,6,0
0,,1,28,784,1,6,6,0
0,,0,39,1521,1,9,6,0
1,7.0030656,0,50,2500,1,0,0,1
1,6.9077554,1,25,625,1,9,9,1
0,6.6846118,1,37,1369,0,6,0,0
1,5.9914646,1,26,676,1,6,6,0
1,7.3132205,0,60,3600,1,12,0,1
0,6.9077554,0,37,1369,1,0,0,1
0,5.9914646,0,32,1024,1,6,6,0
0,,1,47,2209,1,0,0,0
0,,1,35,1225,1,6,6,0
0,,1,27,729,1,9,9,0
0,5.9914646,0,47,2209,1,0,0,0
1,3.9120231,0,35,1225,1,12,12,0
0,6.1737862,0,64,4096,1,0,0,0
0,6.1246834,0,51,2601,1,6,12,0
0,,1,24,576,1,0,0,0
0,5.2983174,1,33,1089,0,6,0,0
0,,0,42,1764,0,6,0,0
0,,0,40,1600,0,0,0,0
0,5.857933,1,27,729,0,9,6,0
0,,1,39,1521,0,6,0,0
0,,1,37,1369,0,14,6,0
0,,0,52,2704,0,,0,0
0,6.253829,0,59,3481,1,6,0,0
0,,0,30,900,0,6,0,0
0,5.521461,0,40,1600,0,0,0,0
0,5.9914646,1,31,961,1,9,6,0
0,6.2146082,0,29,841,1,12,0,0
0,,0,27,729,1,6,0,0
0,5.7037826,0,47,2209,1,6,0,0
1,6.3099184,0,29,841,1,6,0,1
0,5.521461,1,37,1369,1,6,0,0
0,5.521461,1,30,900,0,6,6,0
0,6.2146082,1,29,841,0,6,0,0
0,4.4426513,0,63,3969,1,9,0,1
0,,0,54,2916,1,9,0,0
0,6.9077554,1,29,841,1,0,0,0
0,6.856462,0,51,2601,1,9,0,0
1,7.0900769,0,33,1089,1,9,9,1
0,,0,50,2500,1,0,0,0
1,6.8596148,0,47,2209,1,0,0,1
0,6.9117475,0,50,2500,1,,0,0
1,6.5792513,1,37,1369,1,,12,1
1,6.6463904,1,38,1444,1,6,9,1
0,6.9077554,1,53,2809,1,0,0,1
0,5.2983174,1,46,2116,1,6,0,0
0,6.1092477,1,47,2209,1,9,0,1
1,6.5510802,1,41,1681,1,12,12,1
0,4.7874918,1,56,3136,1,0,0,1
1,6.6846118,1,58,3364,1,12,6,1
0,4.6051702,0,35,1225,1,0,0,0
0,6.2146082,0,35,1225,1,6,0,0
0,5.857933,1,51,2601,0,,0,0
0,,1,35,1225,1,0,0,0
0,,0,39,1521,1,0,0,0
0,,1,39,1521,1,0,0,0
0,6.1737862,0,65,4225,1,0,0,1
0,7.3132205,0,27,729,1,6,6,0
0,6.5510802,0,43,1849,0,6,0,1
0,6.0637851,1,67,4489,1,6,6,0
1,6.856462,0,26,676,1,9,6,0
0,,1,31,961,0,6,6,0
0,6.6720328,1,42,1764,1,0,0,1
0,7.8240461,1,52,2704,1,16,9,0
0,,1,52,2704,1,,0,0
0,7.3132205,0,50,2500,1,0,0,1
0,6.2728772,0,65,4225,1,,0,1
1,6.5510802,0,41,1681,1,12,12,0
0,,1,55,3025,0,0,0,0
0,6.3969297,0,31,961,1,12,12,0
0,6.5510802,1,47,2209,1,0,0,0
1,6.0354815,1,35,1225,1,9,0,1
0,,1,28,784,0,9,0,0
1,6.7569323,1,24,576,1,12,0,0
0,6.9077554,0,47,2209,1,0,0,0
1,6.9077554,0,35,1225,1,6,6,1
0,,1,38,1444,1,0,6,0
1,6.9847164,0,37,1369,1,0,0,1
